id,object,group,description,variable_type,custom_type,address,offsets,bit_start,bit_length,string_length,unicode,path,dropdown
11466,Person,Player Data,Runs With Ball Down Left,Binary,,ptrPerson,plao.Pprm+0,0,1,,,Person > > Player Data > > Player Traits > > Runs With Ball Down Left,
11473,Person,Player Data,Runs With Ball Down Right,Binary,,ptrPerson,plao.Pprm+0,1,1,,,Person > > Player Data > > Player Traits > > Runs With Ball Down Right,
11472,Person,Player Data,Runs With Ball Down Center,Binary,,ptrPerson,plao.Pprm+0,2,1,,,Person > > Player Data > > Player Traits > > Runs With Ball Down Center,
11471,Person,Player Data,Gets Into Opposition Area,Binary,,ptrPerson,plao.Pprm+0,3,1,,,Person > > Player Data > > Player Traits > > Gets Into Opposition Area,
11470,Person,Player Data,Moves Into Channels,Binary,,ptrPerson,plao.Pprm+0,4,1,,,Person > > Player Data > > Player Traits > > Moves Into Channels,
11469,Person,Player Data,Gets Forward Whenever Possible,Binary,,ptrPerson,plao.Pprm+0,5,1,,,Person > > Player Data > > Player Traits > > Gets Forward Whenever Possible,
11468,Person,Player Data,Plays Short Simple Passes,Binary,,ptrPerson,plao.Pprm+0,6,1,,,Person > > Player Data > > Player Traits > > Plays Short Simple Passes,
11467,Person,Player Data,Tries Killer Balls Often,Binary,,ptrPerson,plao.Pprm+0,7,1,,,Person > > Player Data > > Player Traits > > Tries Killer Balls Often,
11474,Person,Player Data,Shoots From Distance,Binary,,ptrPerson,plao.Pprm+1,0,1,,,Person > > Player Data > > Player Traits > > Shoots From Distance,
11475,Person,Player Data,Shoots With Power,Binary,,ptrPerson,plao.Pprm+1,1,1,,,Person > > Player Data > > Player Traits > > Shoots With Power,
11476,Person,Player Data,Places Shots,Binary,,ptrPerson,plao.Pprm+1,2,1,,,Person > > Player Data > > Player Traits > > Places Shots,
11477,Person,Player Data,Curls Ball,Binary,,ptrPerson,plao.Pprm+1,3,1,,,Person > > Player Data > > Player Traits > > Curls Ball,
11478,Person,Player Data,Likes to Round Keeper,Binary,,ptrPerson,plao.Pprm+1,4,1,,,Person > > Player Data > > Player Traits > > Likes to Round Keeper,
11479,Person,Player Data,Likes to Try To Break Offside Trap,Binary,,ptrPerson,plao.Pprm+1,5,1,,,Person > > Player Data > > Player Traits > > Likes to Try To Break Offside Trap,
11527,Person,Player Data,Uses Outside Of Foot,Binary,,ptrPerson,plao.Pprm+1,6,1,,,Person > > Player Data > > Player Traits > > Uses Outside Of Foot,
11528,Person,Player Data,Marks Opponent Tightly,Binary,,ptrPerson,plao.Pprm+1,7,1,,,Person > > Player Data > > Player Traits > > Marks Opponent Tightly,
11483,Person,Player Data,Winds Up Opponents,Binary,,ptrPerson,plao.Pprm+2,0,1,,,Person > > Player Data > > Player Traits > > Winds Up Opponents,
11481,Person,Player Data,Argues With Officials,Binary,,ptrPerson,plao.Pprm+2,1,1,,,Person > > Player Data > > Player Traits > > Argues With Officials,
11484,Person,Player Data,Plays with Back To Goal,Binary,,ptrPerson,plao.Pprm+2,2,1,,,Person > > Player Data > > Player Traits > > Plays with Back To Goal,
11485,Person,Player Data,Comes Deep To Get Ball,Binary,,ptrPerson,plao.Pprm+2,3,1,,,Person > > Player Data > > Player Traits > > Comes Deep To Get Ball,
11486,Person,Player Data,Plays One-Twos,Binary,,ptrPerson,plao.Pprm+2,4,1,,,Person > > Player Data > > Player Traits > > Plays One-Twos,
11487,Person,Player Data,Likes To Lob Keeper,Binary,,ptrPerson,plao.Pprm+2,5,1,,,Person > > Player Data > > Player Traits > > Likes To Lob Keeper,
11488,Person,Player Data,Dictates Tempo,Binary,,ptrPerson,plao.Pprm+2,6,1,,,Person > > Player Data > > Player Traits > > Dictates Tempo,
11489,Person,Player Data,Attempts Overhead Kicks,Binary,,ptrPerson,plao.Pprm+2,7,1,,,Person > > Player Data > > Player Traits > > Attempts Overhead Kicks,
11490,Person,Player Data,Looks For Pass Rather Than Attempting To Score,Binary,,ptrPerson,plao.Pprm+3,0,1,,,Person > > Player Data > > Player Traits > > Looks For Pass Rather Than Attempting To Score,
11491,Person,Player Data,Plays No Through Balls,Binary,,ptrPerson,plao.Pprm+3,1,1,,,Person > > Player Data > > Player Traits > > Plays No Through Balls,
11492,Person,Player Data,Stops Play,Binary,,ptrPerson,plao.Pprm+3,2,1,,,Person > > Player Data > > Player Traits > > Stops Play,
11493,Person,Player Data,Knocks Ball Past Opponent,Binary,,ptrPerson,plao.Pprm+3,3,1,,,Person > > Player Data > > Player Traits > > Knocks Ball Past Opponent,
11529,Person,Player Data,Moves Ball To Right Foot Before Dribble Attempt,Binary,,ptrPerson,plao.Pprm+3,4,1,,,Person > > Player Data > > Player Traits > > Moves Ball To Right Foot Before Dribble Attempt,
11530,Person,Player Data,Moves Ball To Left Foot Before Dribble Attempt,Binary,,ptrPerson,plao.Pprm+3,5,1,,,Person > > Player Data > > Player Traits > > Moves Ball To Left Foot Before Dribble Attempt,
11496,Person,Player Data,Dwells On Ball,Binary,,ptrPerson,plao.Pprm+3,6,1,,,Person > > Player Data > > Player Traits > > Dwells On Ball,
11497,Person,Player Data,Arrives Late In Opponents' Area,Binary,,ptrPerson,plao.Pprm+3,7,1,,,Person > > Player Data > > Player Traits > > Arrives Late In Opponents' Area,
11498,Person,Player Data,Tries To Play Way Out Of Trouble,Binary,,ptrPerson,plao.Pprm+4,0,1,,,Person > > Player Data > > Player Traits > > Tries To Play Way Out Of Trouble,
11499,Person,Player Data,Stays Back At All Times,Binary,,ptrPerson,plao.Pprm+4,1,1,,,Person > > Player Data > > Player Traits > > Stays Back At All Times,
11500,Person,Player Data,Avoids Using Weaker Foot,Binary,,ptrPerson,plao.Pprm+4,2,1,,,Person > > Player Data > > Player Traits > > Avoids Using Weaker Foot,
11534,Person,Player Data,Tries Tricks,Binary,,ptrPerson,plao.Pprm+4,3,1,,,Person > > Player Data > > Player Traits > > Tries Tricks,
11502,Person,Player Data,Tries Long Range Free Kicks,Binary,,ptrPerson,plao.Pprm+4,4,1,,,Person > > Player Data > > Player Traits > > Tries Long Range Free Kicks,
11503,Person,Player Data,Dives Into Tackles,Binary,,ptrPerson,plao.Pprm+4,5,1,,,Person > > Player Data > > Player Traits > > Dives Into Tackles,
11504,Person,Player Data,Does Not Dive Into Tackles,Binary,,ptrPerson,plao.Pprm+4,6,1,,,Person > > Player Data > > Player Traits > > Does Not Dive Into Tackles,
11505,Person,Player Data,Cuts Inside From Both Wings,Binary,,ptrPerson,plao.Pprm+4,7,1,,,Person > > Player Data > > Player Traits > > Cuts Inside From Both Wings,
11506,Person,Player Data,Hugs Line,Binary,,ptrPerson,plao.Pprm+5,0,1,,,Person > > Player Data > > Player Traits > > Hugs Line,
11531,Person,Player Data,Gets Crowd Going,Binary,,ptrPerson,plao.Pprm+5,1,1,,,Person > > Player Data > > Player Traits > > Gets Crowd Going,
11508,Person,Player Data,Tries First Time Shots,Binary,,ptrPerson,plao.Pprm+5,2,1,,,Person > > Player Data > > Player Traits > > Tries First Time Shots,
11509,Person,Player Data,Tries Long Range Passes,Binary,,ptrPerson,plao.Pprm+5,3,1,,,Person > > Player Data > > Player Traits > > Tries Long Range Passes,
11532,Person,Player Data,Likes Ball Played Into Feet,Binary,,ptrPerson,plao.Pprm+5,4,1,,,Person > > Player Data > > Player Traits > > Likes Ball Played Into Feet,
11511,Person,Player Data,Hits Free Kick With Power,Binary,,ptrPerson,plao.Pprm+5,5,1,,,Person > > Player Data > > Player Traits > > Hits Free Kick With Power,
11533,Person,Player Data,Likes To Beat Man Repeatedly,Binary,,ptrPerson,plao.Pprm+5,6,1,,,Person > > Player Data > > Player Traits > > Likes To Beat Man Repeatedly,
11513,Person,Player Data,Likes To Switch Ball To Other Flank,Binary,,ptrPerson,plao.Pprm+5,7,1,,,Person > > Player Data > > Player Traits > > Likes To Switch Ball To Other Flank,
11516,Person,Player Data,Possesses Long Flat Throw,Binary,,ptrPerson,plao.Pprm+6,2,1,,,Person > > Player Data > > Player Traits > > Possesses Long Flat Throw,
11517,Person,Player Data,Runs With Ball Often,Binary,,ptrPerson,plao.Pprm+6,3,1,,,Person > > Player Data > > Player Traits > > Runs With Ball Often,
11518,Person,Player Data,Runs With Ball Rarely,Binary,,ptrPerson,plao.Pprm+6,4,1,,,Person > > Player Data > > Player Traits > > Runs With Ball Rarely,
11520,Person,Player Data,Does not Move Into Channels,Binary,,ptrPerson,plao.Pprm+6,6,1,,,Person > > Player Data > > Player Traits > > Does not Move Into Channels,
11521,Person,Player Data,Uses Long Throw To Start Counter Attacks,Binary,,ptrPerson,plao.Pprm+6,7,1,,,Person > > Player Data > > Player Traits > > Uses Long Throw To Start Counter Attacks,
11522,Person,Player Data,Refrains From Taking Long Shots,Binary,,ptrPerson,plao.Pprm+7,0,1,,,Person > > Player Data > > Player Traits > > Refrains From Taking Long Shots,
11523,Person,Player Data,Cuts Inside From Left Wing,Binary,,ptrPerson,plao.Pprm+7,1,1,,,Person > > Player Data > > Player Traits > > Cuts Inside From Left Wing,
11524,Person,Player Data,Cuts Inside From Right Wing,Binary,,ptrPerson,plao.Pprm+7,2,1,,,Person > > Player Data > > Player Traits > > Cuts Inside From Right Wing,
11525,Person,Player Data,Crosses Early,Binary,,ptrPerson,plao.Pprm+7,3,1,,,Person > > Player Data > > Player Traits > > Crosses Early,
11526,Person,Player Data,Brings Ball Out of Defense,Binary,,ptrPerson,plao.Pprm+7,4,1,,,Person > > Player Data > > Player Traits > > Brings Ball Out of Defense,
12809,Person,Player Data,Plays Ball With Feet,Binary,,ptrPerson,plao.Pprm+7,7,1,,,Person > > Player Data > > Player Traits > > Plays Ball With Feet,
11167,Person,Staff Data,CA,2 Bytes,,ptrStaff,nplo.Ncra,,,,,Person > > Staff Data > > General > > CA,
11168,Person,Staff Data,PA,2 Bytes,,ptrStaff,nplo.Npta,,,,,Person > > Staff Data > > General > > PA,
11169,Person,Staff Data,Current Rep.,2 Bytes,,ptrStaff,nplo.Ncrr,,,,,Person > > Staff Data > > General > > Current Rep.,
11170,Person,Staff Data,Home Rep.,2 Bytes,,ptrStaff,nplo.Nhmr,,,,,Person > > Staff Data > > General > > Home Rep.,
11171,Person,Staff Data,World Rep.,2 Bytes,,ptrStaff,nplo.Nwrr,,,,,Person > > Staff Data > > General > > World Rep.,
11172,Person,Staff Data,In Possession,Byte,,ptrStaff,nplo.Nppf,,,,,Person > > Staff Data > > General > > Preferred Formations > > In Possession,
24374,Person,Staff Data,Out of Possession,Byte,,ptrStaff,nplo.Nppf+0x4,,,,,Person > > Staff Data > > General > > Preferred Formations > > Out of Possession,0:Not Set | 65:3-2-5 DM 2AM Wide | 2:5-3-2 WB | 3:4-4-2 | 4:4-3-3 DM Wide | 6:3-5-2 | 7:4-4-2 Diamond Narrow | 8:4-5-1 | 9:3-4-3 | 10:3-4-1-2 | 11:3-4-2-1 | 12:4-3-2-1 Narrow | 14:4-3-1-2 Narrow | 15:5-4-1 Diamond WB | 16:4-4-1-1 | 18:4-2-3-1 Narrow | 19:4-1-3-1-1 DM AM Narrow | 20:4-1-3-2 DM Narrow | 21:4-2-3-1 Wide | 22:4-4-2 2DM | 23:4-3-3 2DM Wide | 24:4-2-2-2 DM Narrow | 25:3-1-3-1-2 DM | 26:4-3-3 DM Narrow | 27:4-3-2-1 DM AM Narrow | 28:4-2-4 DM Wide | 29:4-2-3-1 DM AM Wide | 30:5-3-2 DM WB | 31:3-4-2-1 DM | 32:4-1-4-1 DM | 33:4-4-1-1 2DM | 34:3-2-3-2 DM | 35:5-2-3 DM Wide | 36:4-3-3 Narrow | 38:5-4-1 | 40:4-2-3-1 DM AM Narrow | 41:5-2-1-2 WB | 42:5-1-2-2 DM Narrow | 47:5-2-3 Narrow | 64:5-2-1-2 DM AM | 50:4-1-4-1 DM Asm AM(R) | 51:4-2-4-0 DM Wide | 52:4-1-3-2 DM | 53:4-1-4-1 DM Asm AM(L) | 54:4-5-1 2DM | 55:4-5-1-0 2DM | 56:5-1-3-1 DM WB | 57:5-2-2-1 DM | 58:5-2-2-1-0 DM | 59:5-2-2-1 WB | 60:3-1-4-2 DM | 61:5-2-3 WB Wide | 62:4-2-2-2 DM AM Narrow | 63:5-2-2-1 DM AM
11173,Person,Staff Data,In Possession,Byte,,ptrStaff,nplo.Npsf,,,,,Person > > Staff Data > > General > > Second Preferred Formation > > In Possession,
24399,Person,Staff Data,Out of Possession,Byte,,ptrStaff,nplo.Npsf+0x4,,,,,Person > > Staff Data > > General > > Second Preferred Formation > > Out of Possession,0:Not Set | 2:5-3-2 WB | 3:4-4-2 | 4:4-3-3 DM Wide | 6:3-5-2 | 7:4-4-2 Diamond Narrow | 8:4-5-1 | 9:3-4-3 | 10:3-4-1-2 | 11:3-4-2-1 | 12:4-3-2-1 Narrow | 14:4-3-1-2 Narrow | 15:5-4-1 Diamond WB | 16:4-4-1-1 | 18:4-2-3-1 Narrow | 19:4-1-3-1-1 DM AM Narrow | 20:4-1-3-2 DM Narrow | 21:4-2-3-1 Wide | 22:4-4-2 2DM | 23:4-3-3 2DM Wide | 24:4-2-2-2 DM Narrow | 25:3-1-3-1-2 DM | 26:4-3-3 DM Narrow | 27:4-3-2-1 DM AM Narrow | 28:4-2-4 DM Wide | 29:4-2-3-1 DM AM Wide | 30:5-3-2 DM WB | 31:3-4-2-1 DM | 32:4-1-4-1 DM | 33:4-4-1-1 2DM | 34:3-2-3-2 DM | 35:5-2-3 DM Wide | 36:4-3-3 Narrow | 38:5-4-1 | 40:4-2-3-1 DM AM Narrow | 41:5-2-1-2 WB | 42:5-1-2-2 DM Narrow | 47:5-2-3 Narrow | 64:5-2-1-2 DM AM | 50:4-1-4-1 DM Asm AM(R) | 51:4-2-4-0 DM Wide | 52:4-1-3-2 DM | 53:4-1-4-1 DM Asm AM(L) | 54:4-5-1 2DM | 55:4-5-1-0 2DM | 56:5-1-3-1 DM WB | 57:5-2-2-1 DM | 58:5-2-2-1-0 DM | 59:5-2-2-1 WB | 60:3-1-4-2 DM | 61:5-2-3 WB Wide | 62:4-2-2-2 DM AM Narrow | 63:5-2-2-1 DM AM
11174,Person,Staff Data,Defensive Formation,Byte,,ptrStaff,nplo.Npdf,,,,,Person > > Staff Data > > General > > Defensive Formation,
11175,Person,Staff Data,Attacking Formation,Byte,,ptrStaff,nplo.Npaf,,,,,Person > > Staff Data > > General > > Attacking Formation,
11176,Person,Staff Data,Coaching Style,Byte,,ptrStaff,nplo.Npcs,,,,,Person > > Staff Data > > General > > Coaching Style,0:Not Set | 1:General | 2:Goalkeeping | 3:Fitness | 4:Attacking | 5:Defending | 6:Tactical | 7:Technical | 8:Mental
11177,Person,Staff Data,Coaching License,Byte,,ptrPerson,nplo.Npcl,,,,,Person > > Staff Data > > General > > Coaching License,0:None | 8:- | 7:National C License | 6:National B License | 5:National A License | 4:Continental C License | 3:Continental B License | 2:Continental A License | 1:Continental Pro License | 249:Studying To National C License | 250:Studying To National B License | 251:Studying To National A License | 252:Studying To Continental C License | 253:Studying To Continental B License | 254:Studying To Continental A License | 255:Studying To Continental Pro License
11200,Person,Staff Data,Attacking,Custom,FM Attribute,ptrStaff,nplo.Npat+0x22,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Attacking,
11201,Person,Staff Data,Defending,Custom,FM Attribute,ptrStaff,nplo.Npat+0x23,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Defending,
11202,Person,Staff Data,Fitness,Custom,FM Attribute,ptrStaff,nplo.Npat+0x24,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Fitness,
24030,Person,Staff Data,Set Pieces,Custom,FM Attribute,ptrStaff,nplo.Npat+0x33,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Set Pieces,
11206,Person,Staff Data,Possession,Custom,FM Attribute,ptrStaff,nplo.Npat+0x25,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Possession,
11208,Person,Staff Data,Tactical,Custom,FM Attribute,ptrStaff,nplo.Npat+0x27,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Tactical,
11209,Person,Staff Data,Technical,Custom,FM Attribute,ptrStaff,nplo.Npat+0x26,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Technical,
11199,Person,Staff Data,Working with Youngsters,Byte,,ptrStaff,nplo.Npat+0xC,,,,,Person > > Staff Data > > Attributes > > Coaching Attributes > > Working with Youngsters,
12465,Person,Staff Data,GK Distribution,Custom,FM Attribute,ptrStaff,nplo.Npat+0x2A,,,,,Person > > Staff Data > > Attributes > > GK Coaching Attributes > > GK Distribution,
12466,Person,Staff Data,GK Handling,Custom,FM Attribute,ptrStaff,nplo.Npat+0x29,,,,,Person > > Staff Data > > Attributes > > GK Coaching Attributes > > GK Handling,
12467,Person,Staff Data,GK Shot Stopping,Custom,FM Attribute,ptrStaff,nplo.Npat+0x1B,,,,,Person > > Staff Data > > Attributes > > GK Coaching Attributes > > GK Shot Stopping,
11214,Person,Staff Data,Adaptability,Byte,,ptrPerson,pero.Pada,,,,,Person > > Staff Data > > Attributes > > Mental Attributes > > Adaptability,
11216,Person,Staff Data,Determination,Custom,FM Attribute,ptrStaff,nplo.Npat+0xD,,,,,Person > > Staff Data > > Attributes > > Mental Attributes > > Determination,
11215,Person,Staff Data,Authority,Byte,,ptrStaff,nplo.Npat+0x4,,,,,Person > > Staff Data > > Attributes > > Mental Attributes > > Authority,
11210,Person,Staff Data,People Management,Custom,FM Attribute,ptrStaff,nplo.Npat+0x1E,,,,,Person > > Staff Data > > Attributes > > Mental Attributes > > People Management,
11219,Person,Staff Data,Motivating,Custom,FM Attribute,ptrStaff,nplo.Npat+0x1F,,,,,Person > > Staff Data > > Attributes > > Mental Attributes > > Motivating,
12444,Person,Staff Data,Judging Player Ability,Custom,FM Attribute,ptrStaff,nplo.Npat+0x1C,,,,,Person > > Staff Data > > Attributes > > Knowledge Attributes > > Judging Player Ability,
12445,Person,Staff Data,Judging Player Potential,Custom,FM Attribute,ptrStaff,nplo.Npat+0x1D,,,,,Person > > Staff Data > > Attributes > > Knowledge Attributes > > Judging Player Potential,
12446,Person,Staff Data,Judging Staff Ability,Custom,FM Attribute,ptrStaff,nplo.Npat+0x32,,,,,Person > > Staff Data > > Attributes > > Knowledge Attributes > > Judging Staff Ability,
12451,Person,Staff Data,Negotiating,Custom,FM Attribute,ptrStaff,nplo.Npat+0x31,,,,,Person > > Staff Data > > Attributes > > Knowledge Attributes > > Negotiating,
12448,Person,Staff Data,Tactical Knowledge,Custom,FM Attribute,ptrStaff,nplo.Npat+0x21,,,,,Person > > Staff Data > > Attributes > > Knowledge Attributes > > Tactical Knowledge,
12459,Person,Staff Data,Physiotherapy,Custom,FM Attribute,ptrStaff,nplo.Npat+0x20,,,,,Person > > Staff Data > > Attributes > > Medical Attributes > > Physiotherapy,
12460,Person,Staff Data,Sports Science,Custom,FM Attribute,ptrStaff,nplo.Npat+0x2F,,,,,Person > > Staff Data > > Attributes > > Medical Attributes > > Sports Science,
11229,Person,Staff Data,Analysing Data,Custom,FM Attribute,ptrStaff,nplo.Npat+0x2C,,,,,Person > > Staff Data > > Attributes > > Analyst Attributes > > Analysing Data,
11224,Person,Staff Data,Business,Byte,,ptrStaff,nplo.Npat+0x1,,,,,Person > > Staff Data > > Attributes > > Chairman Attributes > > Business,
11225,Person,Staff Data,Interference,Byte,,ptrStaff,nplo.Npat+0x6,,,,,Person > > Staff Data > > Attributes > > Chairman Attributes > > Interference,
11227,Person,Staff Data,Resources,Byte,,ptrStaff,nplo.Npat+0xB,,,,,Person > > Staff Data > > Attributes > > Chairman Attributes > > Resources,
11226,Person,Staff Data,Patience,Byte,,ptrStaff,nplo.Npat+0x9,,,,,Person > > Staff Data > > Attributes > > Chairman Attributes > > Patience,
11179,Person,Staff Data,Attacking,Byte,,ptrStaff,nplo.Npat,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Attacking,
12997,Person,Staff Data,Depth,Byte,,ptrStaff,nplo.Npat+0x2,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Depth,
11180,Person,Staff Data,Defensive Line,Byte,,ptrStaff,nplo.Npat+0x13,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Defensive Line,
11181,Person,Staff Data,Directness,Byte,,ptrStaff,nplo.Npat+0x3,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Directness,
11211,Person,Staff Data,Dirtiness Allowance,Custom,FM Attribute,ptrStaff,nplo.Npat+0x28,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Dirtiness Allowance,
13014,Person,Staff Data,Eccentricity,Custom,FM Attribute,ptrStaff,nplo.Npat+0x30,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Eccentricity,
11182,Person,Staff Data,Fluidity,Byte,,ptrStaff,nplo.Npat+0x14,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Fluidity,
11183,Person,Staff Data,Flexibility,Byte,,ptrStaff,nplo.Npat+0x15,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Flexibility,
11184,Person,Staff Data,Free Roles,Byte,,ptrStaff,nplo.Npat+0x5,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Free Roles,
11185,Person,Staff Data,Marking,Byte,,ptrStaff,nplo.Npat+0x7,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Marking,
11186,Person,Staff Data,Offside,Byte,,ptrStaff,nplo.Npat+0x8,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Offside,
11187,Person,Staff Data,Pressing Intensity,Byte,,ptrStaff,nplo.Npat+0xA,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Pressing Intensity,
11188,Person,Staff Data,Sitting Back,Byte,,ptrStaff,nplo.Npat+0x10,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Sitting Back,
13013,Person,Staff Data,Technique,Byte,,ptrStaff,nplo.Npat+0x2,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Technique,
11189,Person,Staff Data,Tempo,Byte,,ptrStaff,nplo.Npat+0x18,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Tempo,
11190,Person,Staff Data,Use Of Playmaker,Byte,,ptrStaff,nplo.Npat+0x11,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Use Of Playmaker,
11191,Person,Staff Data,Use Of Subtitutions,Byte,,ptrStaff,nplo.Npat+0x12,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Use Of Subtitutions,
11192,Person,Staff Data,Width,Byte,,ptrStaff,nplo.Npat+0x19,,,,,Person > > Staff Data > > Attributes > > Tactical Attributes > > Width,
11194,Person,Staff Data,Buying Players,Byte,,ptrStaff,nplo.Npat+0xE,,,,,Person > > Staff Data > > Attributes > > Non Tactical Attributes > > Buying Players,
11195,Person,Staff Data,Hardness Of Training,Byte,,ptrStaff,nplo.Npat+0x16,,,,,Person > > Staff Data > > Attributes > > Non Tactical Attributes > > Hardness Of Training,
11196,Person,Staff Data,Mind Games,Byte,,ptrStaff,nplo.Npat+0xF,,,,,Person > > Staff Data > > Attributes > > Non Tactical Attributes > > Mind Games,
11197,Person,Staff Data,Squad Rotation,Byte,,ptrStaff,nplo.Npat+0x17,,,,,Person > > Staff Data > > Attributes > > Non Tactical Attributes > > Squad Rotation,
11212,Person,Staff Data,Versatility,Custom,FM Attribute,ptrStaff,nplo.Npat+0x2B,,,,,Person > > Staff Data > > Attributes > > Non Tactical Attributes > > Versatility,
12673,Person,Manager Data,Media Handling,Byte,,ptrHumanStaff,mano.Mcha+0x6,,,,,Person > > Manager Data > > Characteristic > > Media Handling,
12669,Person,Manager Data,Tactical Consistency,Byte,,ptrHumanStaff,mano.Mcha+0x3,,,,,Person > > Manager Data > > Characteristic > > Tactical Consistency,
12667,Person,Manager Data,Hands On Approach,Byte,,ptrHumanStaff,mano.Mcha+0x5,,,,,Person > > Manager Data > > Characteristic > > Hands On Approach,
12672,Person,Manager Data,Managing Finances,Byte,,ptrHumanStaff,mano.Mcha,,,,,Person > > Manager Data > > Characteristic > > Managing Finances,
12671,Person,Manager Data,Handling Team Discipline,Byte,,ptrHumanStaff,mano.Mcha+0x1,,,,,Person > > Manager Data > > Characteristic > > Handling Team Discipline,
12670,Person,Manager Data,Loyalty To Players,Byte,,ptrHumanStaff,mano.Mcha+0x2,,,,,Person > > Manager Data > > Characteristic > > Loyalty To Players,
12668,Person,Manager Data,Domestic Player Bias,Byte,,ptrHumanStaff,mano.Mcha+0x4,,,,,Person > > Manager Data > > Characteristic > > Domestic Player Bias,
17742,Person,Manager Data,Recruitment Package,Byte,,ptrHumanStaff,mano.Msrp -> mano.Mscc,,,,,Person > > Manager Data > > Scouting Centre > > Recruitment Package,1:None | 2:Own Division | 3:Surrounding Divisions | 4:Nation | 5:Region | 6:Continent | 7:World
17743,Person,Manager Data,Scouting Budget (Season),4 Bytes,,ptrHumanStaff,mano.Mscb -> mano.Mscc,,,,,Person > > Manager Data > > Scouting Centre > > Scouting Budget (Season),
17744,Person,Manager Data,Scouting Budget (Rem.),4 Bytes,,ptrHumanStaff,mano.Mscb+0x4 -> mano.Mscc,,,,,Person > > Manager Data > > Scouting Centre > > Scouting Budget (Rem.),
11569,Person,Manager Data,Coaching Staff,Byte,,ptrHumanStaff,mano.Mest -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Coaching Staff,
11578,Person,Manager Data,Physio,Byte,,ptrHumanStaff,mano.Mest+0x3 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Physio,
11577,Person,Manager Data,Scouts,Byte,,ptrHumanStaff,mano.Mest+0x13 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Scouts,
11576,Person,Manager Data,Sport Scientists,Byte,,ptrHumanStaff,mano.Mest+0x9 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Sport Scientists,
11575,Person,Manager Data,Performance Analyst,Byte,,ptrHumanStaff,mano.Mest+0xC -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Performance Analyst,
22760,Person,Manager Data,Recruitment Analyst,Byte,,ptrHumanStaff,mano.Mest+0x14 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > First Team > > Recruitment Analyst,
11584,Person,Manager Data,Coaching Staff,Byte,,ptrHumanStaff,mano.Mest+0x1 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Reserve Team > > Coaching Staff,
22741,Person,Manager Data,Physio,Byte,,ptrHumanStaff,mano.Mest+0x3+0x1 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Reserve Team > > Physio,
11587,Person,Manager Data,Sport Scientists,Byte,,ptrHumanStaff,mano.Mest+0x9+0x1 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Reserve Team > > Sport Scientists,
11588,Person,Manager Data,Performance Analyst,Byte,,ptrHumanStaff,mano.Mest+0xC+0x1 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Reserve Team > > Performance Analyst,
24401,Person,Manager Data,Coaching Staff,Byte,,ptrHumanStaff,mano.Mest+0x2 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Youth Team > > Coaching Staff,
24402,Person,Manager Data,Physio,Byte,,ptrHumanStaff,mano.Mest+0x3+0x2 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Youth Team > > Physio,
24403,Person,Manager Data,Sport Scientists,Byte,,ptrHumanStaff,mano.Mest+0x9+0x2 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Youth Team > > Sport Scientists,
